1.900014770507812500e+03,1.979000244140625000e+03,1.231999588012695312e+02,9.117208862304687500e+01,5.617053508758544922e-01,1.091150000000000000e+04
1.770551391601562500e+03,1.977703247070312500e+03,1.221580047607421875e+02,9.200537109375000000e+01,6.820604205131530762e-01,1.090950000000000000e+04
1.641478149414062500e+03,1.976004272460937500e+03,1.223023223876953125e+02,9.104912567138671875e+01,5.025816559791564941e-01,1.085350000000000000e+04
3.459615722656250000e+03,1.898175170898437500e+03,1.240297088623046875e+02,9.204666900634765625e+01,7.957235574722290039e-01,1.111550000000000000e+04
3.330000000000000000e+03,1.897000122070312500e+03,1.233784027099609375e+02,9.138047027587890625e+01,6.510604023933410645e-01,1.106800000000000000e+04
3.200490478515625000e+03,1.895321777343750000e+03,1.240377883911132812e+02,9.202840423583984375e+01,6.585432291030883789e-01,1.105350000000000000e+04
3.070515136718750000e+03,1.893689941406250000e+03,1.240492782592773438e+02,9.202840423583984375e+01,6.585431694984436035e-01,1.107100000000000000e+04
2.940508056640625000e+03,1.892321899414062500e+03,1.240492782592773438e+02,9.202840423583984375e+01,6.585431694984436035e-01,1.105200000000000000e+04
2.810938964843750000e+03,1.890999389648437500e+03,1.233812561035156250e+02,9.134991455078125000e+01,6.365935802459716797e-01,1.104900000000000000e+04
2.680968505859375000e+03,1.889814697265625000e+03,1.232897949218750000e+02,9.203246307373046875e+01,7.848245501518249512e-01,1.104350000000000000e+04
2.550983642578125000e+03,1.888176025390625000e+03,1.233117141723632812e+02,9.203312683105468750e+01,8.069294095039367676e-01,1.103000000000000000e+04
2.291005615234375000e+03,1.886000000000000000e+03,1.231464080810546875e+02,9.133514404296875000e+01,6.295985579490661621e-01,1.099900000000000000e+04
2.161021240234375000e+03,1.884005615234375000e+03,1.231632461547851562e+02,9.128207397460937500e+01,6.095065474510192871e-01,1.096650000000000000e+04
2.031046630859375000e+03,1.882995361328125000e+03,1.232202453613281250e+02,9.124256134033203125e+01,5.906572937965393066e-01,1.094000000000000000e+04
1.901500000000000000e+03,1.881508422851562500e+03,1.224784927368164062e+02,9.103755187988281250e+01,9.628637433052062988e-01,1.090100000000000000e+04
1.642077636718750000e+03,1.878223266601562500e+03,1.212376861572265625e+02,9.103009796142578125e+01,7.073193788528442383e-01,1.080200000000000000e+04
1.512955444335937500e+03,1.877204101562500000e+03,1.211598892211914062e+02,9.102954864501953125e+01,6.902772188186645508e-01,1.078750000000000000e+04
3.460948730468750000e+03,1.800186645507812500e+03,1.233630981445312500e+02,9.206056213378906250e+01,7.957235574722290039e-01,1.106250000000000000e+04
3.331133789062500000e+03,1.799299438476562500e+03,1.233364868164062500e+02,9.204109191894531250e+01,6.820604205131530762e-01,1.106050000000000000e+04
3.201491943359375000e+03,1.797691772460937500e+03,1.240381240844726562e+02,9.204029083251953125e+01,6.661999821662902832e-01,1.106650000000000000e+04
3.071500732421875000e+03,1.795947753906250000e+03,1.240381240844726562e+02,9.152870178222656250e+01,6.661999821662902832e-01,1.106300000000000000e+04
2.941507812500000000e+03,1.794492431640625000e+03,1.243698883056640625e+02,9.123535156250000000e+01,8.814040422439575195e-01,1.104550000000000000e+04
2.811824218750000000e+03,1.793283691406250000e+03,1.234079132080078125e+02,9.201728820800781250e+01,6.820604205131530762e-01,1.104400000000000000e+04
2.681884521484375000e+03,1.791998779296875000e+03,1.233881454467773438e+02,9.133514404296875000e+01,6.295986175537109375e-01,1.102700000000000000e+04
2.551945800781250000e+03,1.790999267578125000e+03,1.232970504760742188e+02,9.132067871093750000e+01,6.227557659149169922e-01,1.101200000000000000e+04
2.421925292968750000e+03,1.789302856445312500e+03,1.232293472290039062e+02,9.202919006347656250e+01,6.820604205131530762e-01,1.102900000000000000e+04
2.292000244140625000e+03,1.788000122070312500e+03,1.232656402587890625e+02,9.113620758056640625e+01,5.354589819908142090e-01,1.098500000000000000e+04
2.162005859375000000e+03,1.786994140625000000e+03,1.230620880126953125e+02,9.141721343994140625e+01,6.740369200706481934e-01,1.096950000000000000e+04
2.032005371093750000e+03,1.785010864257812500e+03,1.231122741699218750e+02,9.129893493652343750e+01,6.227557659149169922e-01,1.094200000000000000e+04
1.902421752929687500e+03,1.783999267578125000e+03,1.224736175537109375e+02,9.104872131347656250e+01,4.982115924358367920e-01,1.089000000000000000e+04
1.772521972656250000e+03,1.782213867187500000e+03,1.221128692626953125e+02,9.104200744628906250e+01,6.986944079399108887e-01,1.086500000000000000e+04
1.643490844726562500e+03,1.780995483398437500e+03,1.222609100341796875e+02,9.107873535156250000e+01,5.256345868110656738e-01,1.081950000000000000e+04
1.514030029296875000e+03,1.779990234375000000e+03,1.212739334106445312e+02,9.117543029785156250e+01,5.729386806488037109e-01,1.077300000000000000e+04
